計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
0,2022/01/04,SBIハイブリッド預金,-1100,住信SBIネット銀行,未分類,未分類,,1,eFrzFWaXdCj40xOHcEEe4w
1,2022/01/04,デビット 611306,-1100,住信SBIネット銀行,未分類,未分類,,0,2iLWIup4a2TVVE6_cbmhzw
1,2022/01/04,デビット 658730,-1900,住信SBIネット銀行,未分類,未分類,,0,7g-d1NZulC469AgAEHPCWQ
0,2022/01/04,普通 代表口座,1100,住信SBIネット銀行,未分類,未分類,,1,G5MOvtMTMKsbejG_FL4ytQ
1,2022/01/05,デビット 713955,-1400,住信SBIネット銀行,未分類,未分類,,0,SAzsJd6WFwYflB79v5NiaA
1,2022/01/06,ポイントキャッシュバック,1100,住信SBIネット銀行,収入,その他入金,,0,tho310I43p4eGQJSP-f6vA
1,2022/01/06,デビット 832124,-948,住信SBIネット銀行,未分類,未分類,,0,gViMSn6vqPvE5VlzIWjv5w
1,2022/01/06,デビット 834597,-750,住信SBIネット銀行,未分類,未分類,,0,vYwkdXlsuBgdfhHcPrCOMg
1,2022/01/06,デビット 835580,-560,住信SBIネット銀行,未分類,未分類,,0,51fPOArS5OkO7E71tYfbtQ
1,2022/01/07,デビット 906625,-1740,住信SBIネット銀行,未分類,未分類,,0,ZfB-KUJf_VyD87WmkZBqVA
1,2022/01/07,デビット 917589,-318,住信SBIネット銀行,未分類,未分類,,0,2Z42f_Z5S0pRjzBL6DPWtg
1,2022/01/08,フリカエ ペイペイ (S22220108145101036da),-500,住信SBIネット銀行,未分類,未分類,,0,6C-OUEaEDuNeols_aXL-Xw
0,2022/01/08,普通 円 浮いたお金,10000,住信SBIネット銀行,未分類,未分類,,1,ZoqKZZZ4D_PrX9Vh1tkkrg
1,2022/01/08,ATM イーネット,-3000,住信SBIネット銀行,現金・カード,ATM引き出し,,0,yklPqUmn2ZAzhzBIWYXz8w
0,2022/01/08,普通 円 クレジット支払い,-2377,住信SBIネット銀行,未分類,未分類,,1,Sgo-NRaLajrEE5P5EgEL3w
0,2022/01/08,普通 円 浮いたお金,5000,住信SBIネット銀行,未分類,未分類,,1,B2bFD_DixKtf7mE4E_FujA
0,2022/01/08,普通 円 代表口座,2377,住信SBIネット銀行,未分類,未分類,,1,xw3I_57sRXZEUB5vMMzcpA
0,2022/01/08,普通 円 代表口座,-10000,住信SBIネット銀行,未分類,未分類,,1,WFZzIkushtZy9RHqN_KkZg
0,2022/01/08,普通 円 クレジット支払い,-5000,住信SBIネット銀行,未分類,未分類,,1,hqh402byBofq-N98V5fRmA
1,2022/01/09,[Amazon限定ブランド]CCL い・ろ・は・すラベルレス 2LPET ×8本 販売: アマゾンジャパン合同会社,-998,Amazon.co.jp,未分類,未分類,,0,V3H8q8fs53gTKIQy_yeT0A
1,2022/01/09,割引,50,Amazon.co.jp,未分類,未分類,,0,Qw26hqEohKgrg1d98wjKrw
1,2022/01/09,デビット 040701,-728,住信SBIネット銀行,未分類,未分類,,0,EeVOuaK9Ez5bYUtLaSilZw
1,2022/01/10,デビット 151196,-1000,住信SBIネット銀行,未分類,未分類,,0,oHGV5JI5zwCdpqQR59eSdw
1,2022/01/11,振替 SBI証券,-1100,住信SBIネット銀行,未分類,未分類,,0,Yfa-SjLhIu8JCKK8dgZVdA
0,2022/01/12,普通 円 浮いたお金,20000,住信SBIネット銀行,未分類,未分類,,1,q1So2ohRcKSbm8TRbBX34g
0,2022/01/12,普通 円 クレジット支払い,-20000,住信SBIネット銀行,未分類,未分類,,1,fT2qGN0R4k642-unjQDT_g
1,2022/01/14,デビット 459600,-100,住信SBIネット銀行,未分類,未分類,,0,alKq-uO6jXRPkqudRJ-6xw
0,2022/01/14,SBIハイブリッド預金,2500,住信SBIネット銀行,未分類,未分類,,1,OX9-54Lg6K4x-t0Tmo0Qig
1,2022/01/14,振替 SBI証券,-100000,住信SBIネット銀行,未分類,未分類,,0,rdVNwbnVHr5ZyjxrTjlLug
0,2022/01/14,普通 代表口座,-2500,住信SBIネット銀行,未分類,未分類,,1,G0o0L_FF7975JPmfUEsbJw
1,2022/01/15,デビット 513516,-460,住信SBIネット銀行,未分類,未分類,,0,jiIXN1YF8_OI6O1_faifeQ
1,2022/01/15,デビット 515718,-490,住信SBIネット銀行,未分類,未分類,,0,xgJhl4Sjxs96gVJ9ZB9VzQ
1,2022/01/15,フリカエ ペイペイ (S2222011516260002ec3),-500,住信SBIネット銀行,未分類,未分類,,0,-7A17eTwJzVAyHld6dxtZA
1,2022/01/15,デビット 533251,-2869,住信SBIネット銀行,未分類,未分類,,0,YP6OdqtDfwgwAqc2NRFpLw
1,2022/01/16,日本正規品 NANOBAG 3.0 ナノバッグ 折りたたみ エコバッグ マイバッグ 折り畳み 薄い 軽い 大容量 撥水 (ブラック) 販売: SportsImpactアマゾン店,-2198,Amazon.co.jp,日用品,日用品,,0,XRvFg9_etUVDefg2_seFmw
1,2022/01/16,デビット 556778,-140,住信SBIネット銀行,未分類,未分類,,0,avSzlQcJK4Vpuoa_gu2sSw
0,2022/01/16,普通 円 クレジット支払い,50377,住信SBIネット銀行,未分類,未分類,,1,yrPTPHdlKRR8yAnGFTHefw
1,2022/01/16,振込*シマダ シヨウゴ,-50377,住信SBIネット銀行,未分類,未分類,,0,NmjY5e-pvB2VXTTmayhMuA
1,2022/01/16,利息,11,住信SBIネット銀行,収入,その他入金,,0,rP8ridA6RmhYZ2klhvFatg
1,2022/01/16,国税,-1,住信SBIネット銀行,税・社会保障,その他税・社会保障,,0,03v8GzYvj1vO_PccA4tGTw
0,2022/01/16,普通 クレジット支払い,-13000,住信SBIネット銀行,未分類,未分類,,1,UxsHkNoV4SHOCVZLhp8MiQ
0,2022/01/16,SBIハイブリッド預金,13000,住信SBIネット銀行,未分類,未分類,,1,caY7MaGNA1W4CExdFoDPWQ
0,2022/01/16,普通 円 代表口座,-50377,住信SBIネット銀行,未分類,未分類,,1,9Eesp8SMGkcb0lmD5RPhIA
1,2022/01/17,[サフィール] 皮革用強力汚れ落とし レノマット リムーバー ステイン シミ カビ 塩ふき ポリッシュ ワックス クリア 100ml 販売: アマゾンジャパン合同会社,-1760,Amazon.co.jp,食費,食料品,,0,fQwSBlwv-UCuG8979rh6Tw
1,2022/01/17,"Elsoluna(エルソルーナ) かっさ棒 天然 水牛の角 かっさマッサージ ツボ押し (牛角 スティック型, ブラック) 販売: Elsoluna(エルソルーナ 兵庫県神戸市)",-1380,Amazon.co.jp,食費,外食,,0,I0i3jyiyqrlE94f_1OpAYg
1,2022/01/18,"hisexy レオタード シースルー ボディストッキング セクシー 穴あき 透け透け オープンクロッチ セクシーランジェリー 過激 全身タイツ 下着 レディース レース 透けブラジャー セクシー 誘惑透視 ブラック (Free, L) 販売: Hisexy",-799,Amazon.co.jp,趣味・娯楽,旅行,,0,yKtQ7HmzSGomqzbG9g3lsA
1,2022/01/18,Amazonポイント,68,Amazon.co.jp,未分類,未分類,,0,RXwI4RrMyidZvOkHuFj1HA
1,2022/01/18,デビット 733154,-430,住信SBIネット銀行,未分類,未分類,,0,nqcpQQgZSny54_8T_1pzXA
0,2022/01/18,SBIハイブリッド預金,3000,住信SBIネット銀行,未分類,未分類,,1,2lI7gCRDUdO4TVqRRgN4MQ
1,2022/01/18,デビット 765611,-3000,住信SBIネット銀行,未分類,未分類,,0,_6Gae-4dRUA11SKylrUyGg
0,2022/01/18,SBIハイブリッド預金,500,住信SBIネット銀行,未分類,未分類,,1,GgYDsNRAI12Q8ZdjNDB7LA
0,2022/01/18,SBIハイブリッド預金,200,住信SBIネット銀行,未分類,未分類,,1,txU8jceHaC1rbiE2QfZWzw
1,2022/01/18,デビット 768933,-1388,住信SBIネット銀行,未分類,未分類,,0,MV9IBJo6rs9XR4wlEmIJrA
0,2022/01/18,普通 代表口座,-3000,住信SBIネット銀行,未分類,未分類,,1,09artkpqAWkTK4Ti1LQ-EQ
0,2022/01/18,普通 代表口座,-500,住信SBIネット銀行,未分類,未分類,,1,y64WoK1KhwePye2I7AaGMA
0,2022/01/18,普通 代表口座,-200,住信SBIネット銀行,未分類,未分類,,1,pzS8VxxYXYYndyJsybvxgA
0,2022/01/18,普通 クレジット支払い,-4000,住信SBIネット銀行,未分類,未分類,,1,5vhDC4HdXFArIbUfIdG-aw
0,2022/01/18,SBIハイブリッド預金,4000,住信SBIネット銀行,未分類,未分類,,1,e0YrAXpcAb3G7HoAx-orwg
1,2022/01/21,"タイタンの妖女[Kindle 版] カート ヴォネガット ジュニア, 浅倉 久志 販売: Amazon Services International, Inc.",-544,Amazon.co.jp,未分類,未分類,,0,BrhWaqztoxL2n_ayF1KGdw
1,2022/01/21,ポイント,27,Amazon.co.jp,未分類,未分類,,0,3Qq_gbd9qMdD7OEYS0lUEw
1,2022/01/21,Qianquオープンクロッチ女性の視点メッシュ刺繍セクシーな下着穴あき ランジェリー下着セット 販売: JP FZ Mingshui,-1250,Amazon.co.jp,衣服・美容,衣服,,0,A3C8iP_eKxeFgpCRJRaEBg
0,2022/01/21,普通 円 浮いたお金,1000,住信SBIネット銀行,未分類,未分類,,1,IJHMF-4h5hL1HnVDR_oLaA
0,2022/01/21,普通 円 代表口座,-1000,住信SBIネット銀行,未分類,未分類,,1,A7kvm2JIwHf_Wblbc1YRzA
1,2022/01/22,デビット 034678,-990,住信SBIネット銀行,未分類,未分類,,0,mipT4OPz0ZcI0wFe13Zgmg
0,2022/01/24,SBIハイブリッド預金,200000,住信SBIネット銀行,未分類,未分類,,1,rIWvURuQU5rergl6aLWeCA
1,2022/01/24,振込*ビツトバンク(カ)コキヤクグチ,-200000,住信SBIネット銀行,その他,事業投資,,0,0xoQjGiVnBJiZ-sZeIv1Yw
0,2022/01/24,SBIハイブリッド預金,10000,住信SBIネット銀行,未分類,未分類,,1,hcB_Ck9OBSC4UZtcnwQWRA
1,2022/01/24,ATM イーネット,-10000,住信SBIネット銀行,現金・カード,ATM引き出し,,0,4KqpxB44GNCW4bXfwV6lsQ
0,2022/01/24,普通 代表口座,-200000,住信SBIネット銀行,未分類,未分類,,1,PyL2jBV1qz_P6tvoqqe8Mg
0,2022/01/24,普通 代表口座,-10000,住信SBIネット銀行,未分類,未分類,,1,wf-Y7lCdLBlSqG_ClyE71Q
0,2022/01/24,普通 クレジット支払い,-8900,住信SBIネット銀行,未分類,未分類,,1,-lfO0nCsh2-zeOUubWvbaA
0,2022/01/24,普通 クレジット支払い,-2400,住信SBIネット銀行,未分類,未分類,,1,U7pAmK_bC6e0fPHVW3kBNA
0,2022/01/24,SBIハイブリッド預金,8900,住信SBIネット銀行,未分類,未分類,,1,6qD4zrgsWXx-FVp-cJC7Hg
0,2022/01/24,SBIハイブリッド預金,2400,住信SBIネット銀行,未分類,未分類,,1,47gYODFi8w_jUch4A9kR0w
0,2022/01/25,振込 シマダ シヨウゴ,75000,三井住友銀行,未分類,未分類,,0,qR5CH-YDBHfYQfjSYJx6uQ
1,2022/01/25,[コロニル] 1909 シュプリーム クリーム デラックス カラーレス 100ml [並行輸入品] 販売: 東央商事,-1410,Amazon.co.jp,未分類,未分類,,0,V_3lArPUUdCT7UhMaDJgqg
1,2022/01/25,[ブートブラック] EDGE COLOR BBエッジカラー BLACK(ブラック) 70ml 販売: アマゾンジャパン合同会社,-880,Amazon.co.jp,未分類,未分類,,0,jyBgfTEX8qmiBgerqOzXTw
1,2022/01/25,[コロンブス] columbus ブートブラックシルバーライン コードバン用クリーム (バーガンディ)[HTRC3] 販売: アマゾンジャパン合同会社,-1010,Amazon.co.jp,未分類,未分類,,0,tXRxgXdThEH4Hb7BgH280g
1,2022/01/25,給与*ニンテンドウ(カ,304981,住信SBIネット銀行,収入,給与,,0,z_or_WgOY4UAldcH4VlB9A
0,2022/01/25,普通 円 人と使うお金,-5000,住信SBIネット銀行,未分類,未分類,,1,2Hbc58NEjPFc8PM1Zq22xg
0,2022/01/25,普通 円 旅行に行こう!,-15000,住信SBIネット銀行,未分類,未分類,,0,9wsDZ3w2CeIZTzrOUkiMoA
0,2022/01/25,振込*シマダ シヨウゴ,-100000,住信SBIネット銀行,未分類,未分類,,0,t4lPddBss-sxhElW7JY7uA
0,2022/01/25,振込*シマダ シヨウゴ,-50000,住信SBIネット銀行,未分類,未分類,,0,Gy3TOxUFWjsdw6l5IHx-dQ
0,2022/01/25,振込*シマダ シヨウゴ,-75000,住信SBIネット銀行,未分類,未分類,,0,Fa2EjsrDbHXs3hl7hIuETQ
0,2022/01/25,普通 円 クレジット支払い,15300,住信SBIネット銀行,未分類,未分類,,1,doFH7OfzPlXPJs_1IRZFzA
0,2022/01/25,振込*シマダ シヨウゴ,-15300,住信SBIネット銀行,未分類,未分類,,0,RgTM8XMMDoiGKRb-qXCyYg
0,2022/01/25,普通 円 クレジット支払い,-1000,住信SBIネット銀行,未分類,未分類,,1,5ffWIPyvW8pLQSovXe9miw
0,2022/01/25,普通 円 クレジット支払い,-2400,住信SBIネット銀行,未分類,未分類,,1,58WsDsnrFjR-pw1JdYxOKw
0,2022/01/25,普通 円 代表口座,-15300,住信SBIネット銀行,未分類,未分類,,1,-vuJHzaIueudkzmggBXKng
0,2022/01/25,普通 円 代表口座,1000,住信SBIネット銀行,未分類,未分類,,1,KVZ-I6QI-wxol52JHVr0Sg
0,2022/01/25,普通 円 代表口座,2400,住信SBIネット銀行,未分類,未分類,,1,2JVfXizRwmNFHua9zymSvg
0,2022/01/25,普通 円 代表口座,5000,住信SBIネット銀行,未分類,未分類,,1,SMrRcwbs-XcRUSm76-MxzA
1,2022/01/27,振込*カナイヅカ ユカ,-15000,住信SBIネット銀行,未分類,未分類,,0,7LiiLYcWtVGfwvtjQ97nng
0,2022/01/27,SBIハイブリッド預金,15000,住信SBIネット銀行,未分類,未分類,,1,bCOtVKMHvO37YfFu3q36xQ
0,2022/01/27,デビット 445356,-948,住信SBIネット銀行,未分類,未分類,,1,EJouGJd6efIdrCNntqS_fg
0,2022/01/27,普通 代表口座,-15000,住信SBIネット銀行,未分類,未分類,,1,_5T1nZ35e-Jp2AMBNp6WXA
1,2022/01/28,[Amazon限定ブランド]CCL い・ろ・は・すラベルレス 2LPET ×8本 販売: アマゾンジャパン合同会社,-998,Amazon.co.jp,未分類,未分類,,0,CM5Anpd0BLn1uqHOdMgPBg
1,2022/01/28,割引,50,Amazon.co.jp,未分類,未分類,,0,wdwAqvkejXh5AHW5rKiWdw
1,2022/01/29,ATM イーネット,-10000,住信SBIネット銀行,現金・カード,ATM引き出し,,0,rW9JIINObhy-e2yPIuWvCQ
1,2022/01/29,ATM イーネット,-4000,住信SBIネット銀行,現金・カード,ATM引き出し,,0,bH3Br1sMML44EyBdKBo5yw
1,2022/01/29,デビット 603823,-2120,住信SBIネット銀行,未分類,未分類,,0,yFAMSMpSxak5rU1341MZfg
0,2022/01/29,普通 円 クレジット支払い,-4400,住信SBIネット銀行,未分類,未分類,,1,AUa0av-Lfe05v7RbEyJrxw
0,2022/01/29,普通 円 代表口座,4400,住信SBIネット銀行,未分類,未分類,,1,fU-r3Q3BYeWZ520O-H0P8Q
1,2022/01/30,JEJアステージ 収納ボックス Xシリーズ ルーフツールBOX 490X ブラックグリーン 幅49×奥行25.3×高さ23.3cm 販売: アマゾンジャパン合同会社,-2529,Amazon.co.jp,未分類,未分類,,0,-RPJrxA5n04ovjD6y4gKbA
0,2022/01/30,普通 円 クレジット支払い,-2530,住信SBIネット銀行,未分類,未分類,,1,o0abXWAcqMjAsieXDQhtMw
0,2022/01/30,普通 円 クレジット支払い,10330,住信SBIネット銀行,未分類,未分類,,1,kZL9HXkkouIzbyjCCsjmKA
0,2022/01/30,振込*シマダ シヨウゴ,-10500,住信SBIネット銀行,未分類,未分類,,0,jPpx7TM-a91Xi7hYl-6W8Q
0,2022/01/30,普通 円 代表口座,2530,住信SBIネット銀行,未分類,未分類,,1,svr_0f7IZq44pzuYdVof-A
0,2022/01/30,普通 円 代表口座,-10330,住信SBIネット銀行,未分類,未分類,,1,BIRz2axX6peApV-faHUe4g
1,2022/01/31,振込*カ.ボーンデジタル,9979,住信SBIネット銀行,未分類,未分類,,0,-iVsL8gYRQVR38o15fcmsw
0,2022/02/02,普通 円 クレジット支払い,-2600,住信SBIネット銀行,未分類,未分類,,1,e2EiETwX4ArCWLe--UMhzw
0,2022/02/02,普通 円 代表口座,2600,住信SBIネット銀行,未分類,未分類,,1,tdi0g1H8olSgLBLJllvd2A
0,2022/02/03,カード (496),40000,三井住友銀行,未分類,未分類,,0,GsR8oZ0OMwU4OI9XbyEJ7Q
0,2022/02/03,カード (496),50000,三井住友銀行,未分類,未分類,,0,ooQjgMsqkGE7qQCWg7zwQg
1,2022/02/03,デビット 960112,-1000,住信SBIネット銀行,未分類,未分類,,0,5eK1x1PnQedkTUjah6lBkw
1,2022/02/03,ATM セブン銀行,-3000,住信SBIネット銀行,現金・カード,ATM引き出し,,0,RaMX156asX5pFMdHtX6GEg
0,2022/02/04,パソコン振込 シマダ シヨウゴ,-1000,三井住友銀行,未分類,未分類,,0,k5E1DtDG55O0MvtJX3IbrA
1,2022/02/04,振込手数料,-165,三井住友銀行,その他,雑費,,0,3LJNRAk_-9k4EHmuhyIaug
1,2022/02/04,"MOFT スマホ iPhone13 ウォレットスタンド マグネット mag safe iPhone7.8.X.11 iPhone12 pro mini (Magsafe対応(iPhone12.13シリーズ), Black) 販売: 【MOFT】日本正規代理店_MOD",-3180,Amazon.co.jp,未分類,未分類,,0,A6HXlTL2cKQD2XZPTSDpag
1,2022/02/04,NIMASO ガラスフィルム iPhone 12 / iPhone12Pro 用 強化 ガラス 保護 フィルム 2枚セット ガイド枠付き 販売: NIMASO 工業,-999,Amazon.co.jp,未分類,未分類,,0,0xY6t_yZhcQYWtSO0bvtYw
0,2022/02/04,普通 円 クレジット支払い,-4200,住信SBIネット銀行,未分類,未分類,,1,ObW0ilyeUxZt2xa3n3HFXQ
0,2022/02/04,振込*シマダ シヨウゴ,1000,住信SBIネット銀行,未分類,未分類,,0,mIms2rVjylJm5fM5LO073w
0,2022/02/04,普通 円 クレジット支払い,6800,住信SBIネット銀行,未分類,未分類,,1,aTm0LL1IMXEdFmgGmyjbyw
0,2022/02/04,普通 円 代表口座,4200,住信SBIネット銀行,未分類,未分類,,1,vvPHCzK5jVdxlAFLBsr-nw
0,2022/02/04,普通 円 代表口座,-6800,住信SBIネット銀行,未分類,未分類,,1,FR3Zk9hm40nsMwdG4K6SJg
1,2022/02/05,デビット 113583,-1539,住信SBIネット銀行,未分類,未分類,,0,5zOxbPMrV57vX4UyU21mqg
0,2022/02/05,普通 円 クレジット支払い,-3500,住信SBIネット銀行,未分類,未分類,,1,WwqxH51O2gYQOQgjR5db3Q
0,2022/02/05,普通 円 代表口座,3500,住信SBIネット銀行,未分類,未分類,,1,TmfBmRZN9QbCuv9UMs-wgw
1,2022/02/06,[Amazon限定ブランド]CCL い・ろ・は・すラベルレス 2LPET ×8本 販売: アマゾンジャパン合同会社,-998,Amazon.co.jp,未分類,未分類,,0,vDbWiA0mPeuOhT20PTXXMw
0,2022/02/06,普通 円 クレジット支払い,-2600,住信SBIネット銀行,未分類,未分類,,1,jAYk3N3IU61Pgn-zLu4svA
1,2022/02/06,デビット 197190,-3000,住信SBIネット銀行,未分類,未分類,,0,qtTQOskPBarXmdMAr_2VXg
0,2022/02/06,普通 円 クレジット支払い,-1500,住信SBIネット銀行,未分類,未分類,,1,h9LONBeuNqutnPdsVjATNg
0,2022/02/06,普通 円 代表口座,2600,住信SBIネット銀行,未分類,未分類,,1,C1fAMUjUoCNNO1wxT_eD4Q
0,2022/02/06,普通 円 代表口座,1500,住信SBIネット銀行,未分類,未分類,,1,A01pO-YlN-uIFSAS6_RP6g
1,2022/02/09,デビット 459890,-890,住信SBIネット銀行,未分類,未分類,,0,E0NGzQjcnchQJZUHD1CQUA
1,2022/02/11,Anker 533 Magnetic Wireless Charger (3-in-1 Stand) (マグネット式3-in-1 ワイヤレス充電ステーション) 【マグネット式/ワイヤレス出力/USB急速充電器付属】iPhone 13 / 12 シリーズ専用 Apple Watch 各種対応 販売: AnkerDirect,-6990,Amazon.co.jp,通信費,その他通信費,,0,9hAWwEOmw6MDQLA5uDdDLA
1,2022/02/12,フリカエ ペイペイ (S212202120026030642E),-5700,住信SBIネット銀行,未分類,未分類,,0,FxdbXq9CyuHf7u0Nz5e-hg
1,2022/02/12,フリカエ ペイペイ (S22220212002618065EB),-100,住信SBIネット銀行,未分類,未分類,,0,zAFaLtyHfp0Xqe4jt_LJLQ
0,2022/02/12,SBIハイブリッド預金,6000,住信SBIネット銀行,未分類,未分類,,1,1sp3qR91ue7TnlxvD6ByDA
0,2022/02/12,普通 代表口座,-6000,住信SBIネット銀行,未分類,未分類,,1,Z9BKSY-BDNdBDET9dJjFCg
0,2022/02/13,普通 円 クレジット支払い,-18000,住信SBIネット銀行,未分類,未分類,,1,8zg64fac6_ur1ZcmpyZ1nw
1,2022/02/13,振込*カナイヅカ ユカ,15000,住信SBIネット銀行,未分類,未分類,,0,0lGZg2qYoSKQieHu_xqmEg
0,2022/02/13,普通 円 クレジット支払い,-5000,住信SBIネット銀行,未分類,未分類,,1,68egDEXR6iFNNADS8LNLFQ
0,2022/02/13,普通 円 クレジット支払い,-2600,住信SBIネット銀行,未分類,未分類,,1,VJJPCBvabG9m2yERzAALrQ
0,2022/02/13,普通 円 代表口座,18000,住信SBIネット銀行,未分類,未分類,,1,01LGFzP5vqVimczz7IJPtw
0,2022/02/13,普通 円 代表口座,5000,住信SBIネット銀行,未分類,未分類,,1,iiZVLEj8lMS4jWm19fr0Zg
0,2022/02/13,普通 円 代表口座,2600,住信SBIネット銀行,未分類,未分類,,1,xfRLOLFINj-srC_jbEIEdw
0,2022/02/14,振替 SBI証券,-100000,住信SBIネット銀行,未分類,未分類,,0,HmPVK2w-n-qb0xgELNn9AQ
1,2022/02/15,振込*メルペイ(メルカリ,7445,住信SBIネット銀行,未分類,未分類,,0,SuGpfBa14rEcFwTSdGQifg
0,2022/02/15,SBIハイブリッド預金,-4000,住信SBIネット銀行,未分類,未分類,,1,QDhgybLGyXGOYRbm6Xn2KA
0,2022/02/15,SBIハイブリッド預金,150000,住信SBIネット銀行,未分類,未分類,,1,9rBMd6w6am5KPdIRwcHMrQ
0,2022/02/15,振替 bitFlyer (20220215115033677),-120000,住信SBIネット銀行,未分類,未分類,,0,htBRPZ1y2ZHwT7M1wcU8PQ
0,2022/02/15,普通 代表口座,4000,住信SBIネット銀行,未分類,未分類,,1,p-2-j581rfreFffRm2GaVw
0,2022/02/15,普通 代表口座,-150000,住信SBIネット銀行,未分類,未分類,,1,0kO03UB7teoT1YpmgYCung
0,2022/02/16,普通 円 浮いたお金,-30000,住信SBIネット銀行,未分類,未分類,,1,Q05iGdWbR6J8VurwemiJAg
0,2022/02/16,普通 円 代表口座,30000,住信SBIネット銀行,未分類,未分類,,1,XJ5KJgNc2M44LES3Tyn2cQ
0,2022/02/17,普通 円 クレジット支払い,-2000,住信SBIネット銀行,未分類,未分類,,1,Ks-RXmNIUhGZVFmoXufLfA
